-0.0196133,2.794895172,10.31659508,0.771436214,0.050614592,0.267035604,2.700000048,24.5,-16.30000114,-0.095335267,-0.264561713,0.001901138,0.193840548,4.264904022,8.824186325,0.0,0.0,0.0,430.0,210102T122122215,0,0
0.264779538,3.530393839,9.600709915,0.354302138,0.357792795,0.279252917,3.100000143,24.20000076,-16.39999962,-0.124645695,-0.352251768,-0.027572174,0.09287557,3.964405537,8.964789391,0.0,0.0,0.0,449.0,210102T122122233,0,0
-0.098066494,2.098623037,9.708582878,-0.106465176,0.317650199,0.272271603,2.700000048,24.0,-16.30000114,-0.093942411,-0.212875664,0.010100666,0.089136124,3.893050909,8.996048927,0.0,0.0,0.0,468.0,210102T122122252,0,0
0.078453198,2.500695705,9.55167675,-0.984366536,0.301942229,0.078539886,2.799999952,23.20000076,-16.70000076,-0.109695911,-0.2560516,-0.008213367,0.045758579,3.467349529,9.168963432,0.0,0.0,0.0,488.0,210102T122122272,0,0
-0.529559076,2.235916138,7.88454628,-1.22522223,0.499164581,-0.312414199,2.400000095,23.20000076,-16.39999962,-0.048265032,-0.275737137,0.067063458,-0.08228302,3.134248972,9.287724495,0.0,0.0,0.0,507.0,210102T122122291,0,0
-0.392265975,2.226109505,8.061065674,-1.008801222,0.298451573,-0.417134047,2.600000143,23.39999962,-16.60000038,-0.066203125,-0.269137084,0.048623443,-0.196847364,2.932761669,9.351600647,0.0,0.0,0.0,527.0,210102T122122311,0,0
-0.049033247,1.863263488,8.335652351,-0.368264794,0.443314016,-0.303687543,2.600000143,23.70000076,-16.30000114,-0.093553036,-0.219910592,0.005882285,-0.303658098,2.825218439,9.38180542,0.0,0.0,0.0,549.0,210102T122122333,0,0
0.549172401,1.912296653,7.315760612,0.366519451,0.830777466,-0.130899802,2.5,24.70000076,-15.69999981,-0.131178394,-0.254986823,-0.074926496,-0.443955898,2.851699591,9.368190765,0.0,0.0,0.0,568.0,210102T122122352,0,0
-1.343510985,2.020169735,-1.108151436,-0.776672184,2.448698997,-0.710349619,2.700000048,24.10000038,-16.70000076,1.005351663,-0.85932821,2.260487795,-0.199701548,3.262733221,9.241661072,0.0,0.0,0.0,669.0,210102T122122453,0,0
-1.22583127,3.353874207,7.943386078,-0.113446496,0.42935136,-0.148353115,1.100000024,23.5,-17.10000038,0.053765114,-0.395315886,0.153113157,-0.28122142,3.145910025,9.279940605,0.0,0.0,0.0,688.0,210102T122122473,0,0
-1.588677287,3.05967474,8.16893959,0.144862458,0.26529026,-0.167551756,0.800000012,23.39999962,-17.30000114,0.090061307,-0.352321476,0.192080155,-0.318753213,3.164164543,9.272461891,0.0,0.0,0.0,707.0,210102T122122492,0,0
-1.137571335,2.814508438,8.090486526,0.467748642,0.596903145,0.054105252,0.300000012,23.20000076,-17.60000038,0.077796474,-0.331757843,0.139690295,-0.491820782,3.232970238,9.241202354,0.0,0.0,0.0,726.0,210102T122122510,0,0
-0.490332484,3.265614271,8.737725258,0.759218872,0.829032123,0.055850584,0.300000012,23.20000076,-17.5,0.024446204,-0.357147992,0.056057926,-0.676854551,3.364140749,9.182425499,0.0,0.0,0.0,745.0,210102T122122529,0,0
-2.226109505,2.883155107,8.835791588,1.050689101,0.998329163,0.066322565,0.600000024,23.5,-17.70000076,0.134642169,-0.306448817,0.246805862,-0.864422023,3.525684834,9.105834961,0.0,0.0,0.0,764.0,210102T122122548,0,0
