5.251681328,2.418143749,8.949525833,0.043994509,0.056877661,0.41616416,-17.85200119,7.31099987,49.47000122,1.583474278,-0.228951648,-0.530665398,5.494910717,0.246039301,8.118854523,-7.9470577,112.6087772,2.650482893,666711,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,3.06E-16,-4.79E-17,0.299689786,-4.00E-18,3.01E-18,-0.01511161
7.539340973,-0.169988319,7.851784706,-0.246166483,-0.13249056,0.523676455,-18,7.300000191,49.59999847,1.410305262,0.01561489,-0.765100718,5.500925064,0.2094841,8.115807533,-7.9470577,112.6087772,2.650482893,666729,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,5.82E-16,-5.65E-17,0.347457141,-1.21E-17,2.75E-18,-0.023310711
3.90374589,1.996764183,10.28549004,-0.039083164,0.165000811,0.545667589,-18.10000229,7.199999809,49.79999924,1.573209882,-0.179546565,-0.362744242,5.49960804,0.143211082,8.118139267,-7.9470577,112.6087772,2.650482893,666748,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,5.37E-16,-5.57E-17,0.291834386,-9.67E-18,2.78E-18,-0.028952667
7.899668694,-0.508767843,8.240841866,-0.130102083,-0.058575869,0.63790822,-18.10000229,7.099999905,49.90000153,1.40143466,0.044538241,-0.76426363,5.509852409,0.088683367,8.111969948,-7.9470577,112.6087772,2.650482893,666767,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,4.11E-16,-4.97E-17,0.259004254,-2.43E-18,2.94E-18,-0.028231352
1.850717902,1.217451572,9.998186111,0.014672976,0.116131589,0.692886114,-18.10000229,7.099999905,49.90000153,1.416995764,-0.016116038,-0.579962671,5.498985767,0.019764731,8.119800568,-7.9470577,112.6087772,2.650482893,666786,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,3.64E-16,-4.84E-17,0.294809679,5.92E-18,3.50E-18,-0.02154899
7.125144482,1.347935557,9.449913979,-0.106278345,-0.050634619,0.817502618,-18.20000076,7,50,1.533844352,-0.155387759,-0.50030154,5.499268532,-0.046739321,8.119498253,-7.9470577,112.6087772,2.650482893,666805,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,3.50E-16,-4.82E-17,0.262643199,1.46E-17,4.04E-18,-0.01315157
3.707421303,0.837970614,7.863755703,0.088587672,-0.040860776,0.901191175,-18.10000229,6.900000095,50.20000076,1.456427455,-0.061189331,-0.607059777,5.496449471,-0.112938106,8.120756149,-7.9470643,112.6087877,1.909011364,666823,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,1.06E-16,-3.86E-17,0.098349894,8.78E-18,1.48E-18,-0.008758279
5.260061264,0.045489833,8.294712067,-0.082454592,-0.040860776,1.042911887,-18.10000229,6.900000095,50.29999924,1.448622584,-0.052702662,-0.55370295,5.493549347,-0.204103425,8.120938301,-7.9470643,112.6087877,1.909011364,666841,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,6.48E-17,-1.94E-17,-0.070452972,5.34E-18,5.19E-21,0.005416444
6.810306549,0.639251828,8.815450668,0.158226311,0.045271225,1.168139219,-18.10000229,6.900000095,50.40000153,1.455271959,-0.057322256,-0.65777266,5.49420929,-0.24809061,8.119267464,-7.9470643,112.6087877,1.909011364,666860,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,3.93E-17,-4.21E-18,-0.16146616,-9.35E-19,1.10E-18,0.033053762
4.872200489,-0.094570965,7.072471619,0.030555472,-0.162422955,1.225560546,-18,6.900000095,50.5,1.405654669,0.011011212,-0.603234947,5.480217934,-0.34258464,8.125284195,-7.9470643,112.6087877,1.909011364,666879,Fri Mar 13 08:22:44 GMT+07:00 2020,0,0,6.20E-17,1.06E-17,-0.290128133,-3.67E-18,2.59E-18,0.04654769
6.063315868,0.098162271,7.948749542,0.153339386,-0.051245485,1.281760216,-17.89999771,7,50.59999847,1.422491074,-0.009818542,-0.651643693,5.486438751,-0.441556454,8.116304398,-7.9470643,112.6087877,1.909011364,666898,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-6.47E-18,3.50E-17,-0.411472639,1.57E-18,2.36E-18,0.060192557
3.75530529,0.525527298,7.243657112,0.117909208,-0.013982706,1.377055168,-17.79999924,7,50.70000076,1.39435792,0.024526162,-0.608096182,5.471908092,-0.545605779,8.119786263,-7.9470643,112.6087877,1.909011364,666916,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,1.06E-16,5.19E-17,-0.273672017,3.07E-18,9.85E-19,0.070707796
5.889736176,0.187944829,8.434772491,0.144787267,-0.008484919,1.397213697,-17.60000229,7.099999905,50.90000153,1.455566645,-0.067573249,-0.517545283,5.456771374,-0.644429982,8.122730255,-7.9470643,112.6087877,1.909011364,666937,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,8.18E-17,5.47E-17,-0.051110631,-1.99E-17,5.37E-20,0.074954728
6.27999115,-0.210689753,7.10599041,0.212593317,-0.147762194,1.374000907,-17.30400085,7.119999886,51.00799942,1.405914187,0.000932,-0.596581876,5.451635838,-0.741619349,8.117884636,-7.9470643,112.6087877,1.909011364,666956,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,4.16E-17,6.57E-17,-0.041032634,-2.99E-17,-5.73E-19,0.069386505
3.636792421,0.803254664,8.730456352,0.129515648,0.011062768,1.340403318,-16.29899979,7.446000099,51.24399948,1.241165996,0.137458935,-0.454379797,5.429769039,-0.841535807,8.122796059,-7.9470643,112.6087877,1.909011364,666975,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-8.44E-17,8.24E-17,-0.073513041,2.90E-19,-1.49E-18,0.056829151
7.850587368,-0.764947414,5.164293289,0.249856099,-0.188690156,1.332462072,-14.98600006,7.629999638,51.43799973,1.439385653,-0.063518219,-0.591232061,5.427921772,-0.914741695,8.116113663,-7.9470643,112.6087877,1.909011364,666994,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-3.18E-16,7.02E-17,0.010548642,1.33E-17,-2.27E-18,0.041077944
3.963600874,-0.391451985,13.25430107,0.100804977,0.12895976,1.303140521,-14.0340004,7.664999485,51.41699982,1.107895851,0.305256456,-0.513261318,5.385998249,-1.026717544,8.130637169,-7.9470643,112.6087877,1.909011364,667013,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-1.83E-16,5.27E-17,0.047482934,4.54E-18,-2.44E-18,0.022277931
4.594472885,1.145625472,6.344634533,0.324381649,-0.1178298,1.270153761,-12.75600052,7.97300005,51.37200165,1.497999907,-0.145217657,-0.626751423,5.391469955,-1.055718422,8.123293877,-7.9470643,112.6087877,1.909011364,667032,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-1.88E-16,7.27E-17,0.008852874,8.03E-18,-2.39E-18,0.002875604
6.008249283,-3.779247284,9.111134529,0.11241141,-0.076901831,1.154089332,-11.70000076,8.284000397,51.51399994,1.091970086,0.333357275,-0.582983017,5.369826794,-1.150680423,8.124732971,-7.9470643,112.6087877,1.909011364,667051,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-1.76E-16,9.26E-17,0.11033472,2.05E-18,-2.50E-18,-0.012397951
3.952826977,0.752976418,6.357802391,0.307277411,-0.123938456,1.129043937,-10.45600128,8.958000183,51.58000183,1.430996537,-0.100241847,-0.55624336,5.360372543,-1.22105372,8.120702744,-7.9470643,112.6087877,1.909011364,667070,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,-1.30E-16,-9.32E-17,0.283342635,-6.03E-18,-1.99E-18,-0.023539124
5.499481201,-2.949656487,10.46146393,0.031166337,0.117964186,1.077120304,-9.763999939,9.725999832,50.77399826,1.033619881,0.24457489,-0.483987302,5.334583759,-1.307891369,8.124162674,-7.9470643,112.6087877,1.909011364,667088,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,3.28E-17,-2.71E-16,0.234565996,-4.95E-18,-4.62E-19,-0.030908654
5.214571476,1.663970232,3.151966572,0.472211033,-0.297424167,0.947006047,-9.763999939,9.725999832,50.77399826,1.308632135,0.00346322,-0.599640906,5.34608078,-1.344255805,8.110659599,-7.9470643,112.6087877,1.909011364,667107,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,5.52E-17,-3.12E-16,0.056039924,-3.61E-18,1.09E-18,-0.031271663
5.254075527,-3.538630009,12.06438255,-0.108110934,0.132014096,0.957390785,-9.508998871,9.737000465,51.70100021,1.039332151,0.463745594,-0.694712758,5.307718754,-1.436125398,8.120101929,-7.9470643,112.6087877,1.909011364,667126,Fri Mar 13 08:22:45 GMT+07:00 2020,0,99,1.53E-18,-2.84E-16,0.018072178,-7.08E-18,1.24E-18,-0.024607511
3.265691042,-3.709815502,6.706159115,0.558343053,-0.116608068,0.865150094,-8.88299942,10.05500031,51.17399979,1.292231083,-0.017026037,-0.510442615,5.298569202,-1.458861828,8.122023582,-7.9470643,112.6087877,1.909011364,667145,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,5.88E-18,-5.46E-17,0.08451261,-1.84E-17,1.10E-19,-0.015687017
6.446388245,0.614112735,10.48899746,-0.091006711,0.019614883,0.851711094,-8.10900116,10.27099991,51.36800003,0.88241291,0.216752976,-0.327980578,5.260568619,-1.545699477,8.130659103,-7.9470643,112.6087877,1.909011364,667162,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,9.06E-17,2.33E-16,0.128041998,7.48E-18,-6.15E-19,-0.008165838
6.254851818,-0.677559078,4.697423935,0.548569202,-0.209459573,0.857819736,-7.805999756,11.06599998,52.01100159,1.293304801,0.086402833,-0.926652431,5.259792328,-1.557401299,8.128928185,-7.9470643,112.6087877,1.909011364,667180,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,1.82E-16,2.76E-16,0.157890743,6.18E-17,-5.88E-19,-0.00192204
3.817554712,-1.865083098,11.72679996,0.429450452,-0.098282114,0.721596777,-7.690998077,11.48200035,51.60800171,0.903851509,0.150095269,-0.314721167,5.242054462,-1.596634269,8.132774353,-7.9470643,112.6087877,1.909011364,667199,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,2.13E-16,1.76E-16,0.1364303,3.26E-17,-2.20E-19,0.003130465
5.7963624,-0.70509243,3.98036027,0.495423913,-0.229007274,0.741144478,-7.006999969,11.70699978,52.02700043,1.280233979,0.099943064,-0.969052613,5.240089893,-1.592305779,8.134888649,-7.9470643,112.6087877,1.909011364,667218,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,1.58E-16,3.58E-17,0.011080626,-5.06E-17,6.28E-19,0.00520794
4.791994572,-2.402581453,11.65018559,-0.01281596,0.070316695,0.664175451,-6.173999786,11.46800041,51.69599915,0.880243242,0.492672622,-0.606320918,5.21013689,-1.663586497,8.139861107,-7.9470643,112.6087877,1.909011364,667237,Fri Mar 13 08:22:45 GMT+07:00 2020,0,0,6.54E-17,-7.41E-17,-0.104566247,-3.77E-17,1.26E-18,0.003461513
