1.066802979,8.317001343,-1.401565552,-0.060516357,-0.18057251,-0.130203247,38.71917725,19.27490234,-6.439208984,2.180932522,-1.395047903,-2.617781639,1.467666864,9.65064621,-0.9388116,-7.9476713,112.6057868,2.72E-05,1625309,Thu Mar 12 14:47:30 GMT+07:00 2020,0
0.94708252,8.226013184,-1.171722412,0.116851807,-0.002685547,-0.01675415,37.51983643,20.1751709,-6.588745117,2.307534695,-1.358812094,-2.48375988,1.452415347,9.651403427,-0.954615533,-7.9476713,112.6057868,2.72E-05,1625328,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.196075439,9.006530762,-0.530075073,0.110992432,-0.051147461,0.080184937,38.42010498,19.57397461,-5.688476563,2.757966995,-1.409067631,-2.066442013,1.489005208,9.639086723,-1.020417094,-7.9476713,112.6057868,2.72E-05,1625379,Thu Mar 12 14:47:30 GMT+07:00 2020,0
0.884841919,8.949066162,-0.788650513,0.060394287,-0.009597778,0.128112793,38.56964111,21.67510986,-5.387878418,2.657066345,-1.444928885,-2.158244848,1.506446242,9.634711266,-1.036025763,-7.9476713,112.6057868,2.72E-05,1625398,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.100311279,8.953857422,-1.195663452,-0.034942627,0.115570068,0.14994812,39.46990967,18.82476807,-5.989074707,2.370164156,-1.399087787,-2.428807497,1.53455317,9.630502701,-1.033909559,-7.9476713,112.6057868,2.72E-05,1625416,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.617462158,9.75831604,-1.487762451,-0.027481079,-0.069793701,0.100418091,37.9699707,18.07403564,-6.439208984,2.453163385,-1.347821951,-2.348303318,1.558477283,9.627346039,-1.02749753,-7.9476697,112.6057859,0.000192,1625435,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.986175537,10.27067566,-1.454238892,0.108337402,-0.277511597,0.084442139,37.06970215,20.1751709,-4.788208008,2.510143042,-1.337293863,-2.243155241,1.571436286,9.623171806,-1.046681166,-7.9476697,112.6057859,0.000192,1625454,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.019683838,10.22756958,-1.023284912,0.188766479,-0.201889038,0.112136841,37.06970215,20.1751709,-4.788208008,2.510143042,-1.337293863,-2.243155241,1.583238125,9.618006706,-1.075962782,-7.9476697,112.6057859,0.000192,1625471,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.110671997,10.14616394,-1.047225952,0.199951172,-0.051147461,0.14515686,36.769104,19.12384033,-6.13861084,2.79238677,-1.352935791,-2.039754629,1.610304594,9.60900116,-1.115532041,-7.9476697,112.6057859,0.000192,1625490,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.722808838,9.178909302,-1.617050171,0.013534546,0.180007935,0.16859436,40.06958008,19.87457275,-5.387878418,2.747643948,-1.356284976,-2.049944401,1.646325827,9.601202011,-1.130011201,-7.9476697,112.6057859,0.000192,1625509,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.315795898,9.054412842,-1.099899292,-0.127090454,0.046325684,0.136642456,38.87023926,18.37463379,-5.838012695,2.445408583,-1.318848014,-2.324539423,1.673885822,9.598949432,-1.108452797,-7.9476697,112.6057859,0.000192,1625528,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.646194458,9.504516602,-1.435089111,-0.119628906,-0.119857788,0.102554321,40.37017822,18.37463379,-6.887817383,2.592012882,-1.377419949,-2.235740423,1.688595533,9.598046303,-1.093861103,-7.9476697,112.6057859,0.000192,1625546,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.785049438,9.289047241,-1.301010132,-0.067962646,-0.155014038,0.116928101,38.87023926,17.92449951,-4.788208008,2.442431688,-1.339363456,-2.310882092,1.704396367,9.596557617,-1.08235991,-7.9476697,112.6057859,0.000192,1625565,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.890396118,8.767105103,-1.679290771,-0.02961731,0.005310059,0.143035889,41.41998291,18.67370605,-5.387878418,2.568047047,-1.31821084,-2.197869062,1.731033564,9.591986656,-1.080606222,-7.9476697,112.6057859,0.000192,1625584,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.703659058,8.915542603,-1.736755371,-0.075424194,-0.051147461,0.125457764,40.06958008,19.42443848,-4.33807373,2.353155136,-1.283064365,-2.346900225,1.750453234,9.589048386,-1.075382352,-7.9476697,112.6057859,0.000192,1625602,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.052429199,9.135818481,-0.937088013,0.032165527,-0.193359375,0.133972168,40.66925049,20.1751709,-4.788208008,2.404021025,-1.362180114,-2.34531641,1.768447995,9.58549118,-1.077654958,-7.9476697,112.6057859,0.000192,1625621,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.157775879,9.509307861,-0.946670532,0.147216797,0.017562866,0.200561523,40.51971436,18.07403564,-3.887939453,2.480472565,-1.41099906,-2.277769089,1.796607971,9.577494621,-1.101899028,-7.9476697,112.6057859,0.000192,1625640,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.478591919,9.437484741,-0.893997192,0.180770874,0.162963867,0.27671814,38.42010498,16.27502441,-4.489135742,2.673154116,-1.389718056,-2.114611387,1.832986832,9.568243027,-1.122168422,-7.9476697,112.6057859,0.000192,1625659,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.010116577,9.940261841,-1.133422852,0.146148682,0.128875732,0.25062561,41.41998291,19.12384033,-3.588867188,2.654885769,-1.342685699,-2.084217787,1.900120735,9.551563263,-1.152198792,-7.9476697,112.6057859,0.000192,1625678,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.789840698,9.87802124,-1.176513672,0.054534912,-0.034637451,0.16166687,41.41998291,18.37463379,-4.788208008,2.618341923,-1.357267499,-2.152306318,1.926065207,9.545048714,-1.163057566,-7.9476697,112.6057859,0.000192,1625697,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.708435059,9.336929321,-1.353683472,0.022583008,-0.030380249,0.099349976,40.37017822,18.37463379,-4.788208008,2.516329765,-1.341451526,-2.240856886,1.946931958,9.539868355,-1.170795918,-7.9476697,112.6057859,0.000192,1625716,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.330154419,8.795837402,-0.692886353,0.060928345,0.045791626,0.12171936,39.76898193,17.77496338,-4.489135742,2.73933363,-1.401908159,-2.051028967,1.964108348,9.535556793,-1.177213907,-7.9476697,112.6057859,0.000192,1625736,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.024475098,9.514099121,-1.348892212,0.036956787,0.250854492,0.172851563,41.11938477,16.42456055,-4.788208008,2.605326414,-1.32046628,-2.158539772,1.998802543,9.527999878,-1.179997087,-7.9476697,112.6057859,0.000192,1625754,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.072357178,9.75352478,-1.214813232,-0.037078857,0.007446289,0.117462158,42.01965332,17.47436523,-3.437805176,2.631855249,-1.32931459,-2.101006031,2.026670218,9.523068428,-1.172241688,-7.9476697,112.6057859,0.000192,1625773,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.024475098,9.87802124,-0.970611572,-0.001922607,-0.101745605,0.119064331,42.01965332,17.47436523,-3.437805176,2.631855249,-1.32931459,-2.101006031,2.041629791,9.519936562,-1.171721339,-7.9476697,112.6057859,0.000192,1625792,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.885620117,9.466217041,-0.889205933,0.087036133,0.213562012,0.182983398,44.41986084,17.92449951,-4.788208008,2.768834829,-1.35402441,-2.011444092,2.077695131,9.510986328,-1.180977941,-7.9476697,112.6057859,0.000192,1625813,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.943069458,9.427902222,-0.970611572,0.05506897,0.454315186,0.178192139,44.41986084,17.92449951,-4.788208008,2.768834829,-1.35402441,-2.011444092,2.109915972,9.504274368,-1.177882791,-7.9476697,112.6057859,0.000192,1625832,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.660552979,8.968215942,-0.755126953,-0.054656982,0.29133606,0.108947754,42.01965332,18.52416992,-3.887939453,2.64556098,-1.330024958,-2.096776009,2.142117262,9.499668121,-1.15673244,-7.9476697,112.6057859,0.000192,1625851,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.741958618,8.992156982,-1.008911133,-0.061035156,0.16456604,0.069534302,43.51959229,17.47436523,-3.887939453,2.766393661,-1.372114539,-1.99936378,2.1588099,9.497735023,-1.141468048,-7.9476697,112.6057859,0.000192,1625870,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.679718018,8.862884521,-0.812591553,-0.065841675,0.063903809,0.037567139,43.82019043,18.07403564,-3.13873291,2.627256632,-1.348310351,-2.101078272,2.169148207,9.49752903,-1.123442292,-7.9476697,112.6057859,0.000192,1625888,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.813781738,8.867660522,-0.400787354,0.017791748,0.047912598,0.087631226,43.06945801,17.77496338,-2.388000488,2.825191736,-1.364444017,-1.909972906,2.180905342,9.495676041,-1.11631763,-7.9476697,112.6057859,0.000192,1625908,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.235168457,8.862884521,-0.798233032,0.067321777,0.217834473,0.133972168,42.91992188,17.92449951,-0.738525391,2.833459854,-1.339486837,-1.859312177,2.207809687,9.489170074,-1.118762374,-7.9476697,112.6057859,0.000192,1625928,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.364456177,8.992156982,-0.841323853,0.03163147,0.292404175,0.132904053,42.32025146,17.47436523,-1.638793945,2.806421518,-1.297912717,-1.896402597,2.240115643,9.482175827,-1.11382246,-7.9476697,112.6057859,0.000192,1625946,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.244735718,9.241165161,-0.822174072,0.002868652,0.272689819,0.125991821,43.96972656,17.92449951,-0.738525391,2.721803665,-1.301862001,-1.949506879,2.271903038,9.476038933,-1.101606727,-7.9476697,112.6057859,0.000192,1625965,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.153762817,9.442276001,-0.448669434,0.071044922,0.210372925,0.138763428,43.96972656,17.92449951,-0.738525391,2.841160297,-1.334355116,-1.85181272,2.301779032,9.469443321,-1.09627974,-7.9476697,112.6057859,0.000192,1625983,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.278259277,9.241165161,-0.731185913,0.093414307,0.292938232,0.133972168,45.01953125,17.47436523,-2.688598633,2.919219255,-1.331222415,-1.82636106,2.33314395,9.461350441,-1.099850893,-7.9476697,112.6057859,0.000192,1626002,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.335723877,8.819778442,-0.735977173,0.04335022,0.339797974,0.119064331,44.71893311,17.92449951,1.062011719,2.731479883,-1.302333474,-1.901362538,2.356731415,9.455899239,-1.096441388,-7.9476697,112.6057859,0.000192,1626021,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.474578857,8.580368042,-0.850906372,-0.037078857,0.314239502,0.074859619,43.37005615,17.62390137,-1.489257813,2.801834106,-1.283081174,-1.893317819,2.382542372,9.451528549,-1.078198314,-7.9476697,112.6057859,0.000192,1626039,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.474578857,8.786270142,-0.841323853,-0.081283569,0.169891357,0.040771484,45.01953125,16.27502441,0.161743164,2.756826162,-1.28165853,-1.898522854,2.39423871,9.450642586,-1.059895635,-7.9476697,112.6057859,0.000192,1626058,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.311782837,9.226791382,-0.712036133,-0.040267944,0.052185059,0.027450562,44.71893311,17.17376709,0.46081543,2.787606478,-1.307534337,-1.868439913,2.403744221,9.450528145,-1.039189696,-7.9476697,112.6057859,0.000192,1626077,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.263900757,9.087936401,-0.946670532,-0.01789856,0.102783203,0.027984619,45.32012939,17.47436523,-0.13885498,2.690864801,-1.307072282,-1.966858387,2.409020185,9.449954033,-1.032172799,-7.9476697,112.6057859,0.000192,1626096,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.010116577,8.791046143,-1.004135132,0.006072998,0.146453857,0.029586792,45.9197998,16.87469482,1.512145996,2.610001087,-1.314335346,-2.007419586,2.418468237,9.448542595,-1.022956491,-7.9476697,112.6057859,0.000192,1626117,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.057998657,9.341720581,-1.008911133,0.013534546,0.095321655,0.021591187,46.36993408,18.52416992,1.960754395,2.579284191,-1.330198288,-2.026604652,2.422840595,9.447699547,-1.020389795,-7.9476697,112.6057859,0.000192,1626136,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.230377197,9.57635498,-0.927520752,0.037490845,-0.035705566,0.030639648,46.82006836,16.72515869,0.910949707,2.676346302,-1.323709488,-1.964898467,2.427612543,9.445711136,-1.027435064,-7.9476697,112.6057859,0.000192,1626156,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.350082397,9.289047241,-1.013702393,0.024719238,0.080413818,0.024780273,46.22039795,17.17376709,0.761413574,2.656569719,-1.301939368,-1.978031158,2.431916475,9.444343567,-1.029830456,-7.9476697,112.6057859,0.000192,1626175,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.527252197,9.667327881,-0.721618652,0.075317383,0.076675415,0.029586792,46.51947021,17.62390137,1.062011719,2.795572519,-1.305342436,-1.84893012,2.43856144,9.442300797,-1.032843947,-7.9476697,112.6057859,0.000192,1626192,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.747528076,9.686477661,-1.061584473,0.074249268,-0.030914307,0.012008667,46.51947021,17.62390137,1.062011719,2.795572519,-1.305342436,-1.84893012,2.443181038,9.43943882,-1.047976613,-7.9476697,112.6057859,0.000192,1626211,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.723587036,9.432693481,-1.133422852,-0.018432617,-0.069793701,0.015731812,48.16894531,17.47436523,2.410888672,2.65506053,-1.275598764,-1.939504743,2.445578575,9.438490868,-1.050917387,-7.9476697,112.6057859,0.000192,1626231,Thu Mar 12 14:47:30 GMT+07:00 2020,0
2.268692017,9.154968262,-0.908355713,-0.148391724,0.03086853,-0.012496948,48.16894531,18.82476807,1.661682129,2.613431454,-1.274131656,-1.987042069,2.445478439,9.440487862,-1.033067346,-7.9476697,112.6057859,0.000192,1626250,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.746749878,9.327346802,-0.410369873,-0.099395752,0.047912598,-0.037002563,48.7701416,17.92449951,0.761413574,2.724329233,-1.324813008,-1.924790263,2.438848019,9.445311546,-1.004248857,-7.9476697,112.6057859,0.000192,1626269,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.526489258,8.882034302,-0.573181152,0.007141113,0.099060059,-0.030075073,49.36981201,18.07403564,1.661682129,2.846144676,-1.39101553,-1.80902648,2.430384874,9.448664665,-0.993150115,-7.9476697,112.6057859,0.000192,1626288,Thu Mar 12 14:47:30 GMT+07:00 2020,0
1.813781738,8.939498901,-0.539657593,0.013534546,0.13420105,-0.042327881,49.36981201,18.82476807,1.960754395,2.678042173,-1.377451181,-1.954312205,2.423397779,9.450986862,-0.988121152,-7.9476697,112.6057859,0.000192,1626307,Thu Mar 12 14:47:31 GMT+07:00 2020,0
2.000534058,8.987380981,-0.395996094,0.000748,0.028213501,-0.073745728,48.16894531,17.77496338,0.910949707,2.830782413,-1.3535074,-1.831454754,2.41199398,9.45433712,-0.98396349,-7.9476697,112.6057859,0.000192,1626326,Thu Mar 12 14:47:31 GMT+07:00 2020,0
1.899978638,9.078353882,-0.324172974,-0.032272339,0.037261963,-0.081741333,49.36981201,19.57397461,2.410888672,2.869710922,-1.347874522,-1.763916969,2.399699926,9.458064079,-0.978188872,-7.9476697,112.6057859,0.000192,1626345,Thu Mar 12 14:47:31 GMT+07:00 2020,0
1.818572998,9.322570801,-0.185317993,-0.042404175,0.19758606,-0.018356323,49.22027588,18.67370605,3.611755371,3.044401646,-1.381207943,-1.586087704,2.381126165,9.466906548,-0.937179863,-7.9476697,112.6057859,0.000192,1626382,Thu Mar 12 14:47:31 GMT+07:00 2020,0
1.789840698,9.150177002,-0.300231934,-0.080749512,0.272689819,0.002410889,49.67041016,19.27490234,3.910827637,2.908198118,-1.372099996,-1.703505039,2.383048773,9.469050407,-0.910253167,-7.9476697,112.6057859,0.000192,1626401,Thu Mar 12 14:47:31 GMT+07:00 2020,0
1.703659058,9.140609741,-0.252349854,-0.097793579,0.25138855,-0.006637573,49.67041016,18.82476807,4.211425781,2.913236856,-1.38601172,-1.695088506,2.384156704,9.471141815,-0.88524431,-7.9476673,112.6057844,7.97E-05,1626419,Thu Mar 12 14:47:31 GMT+07:00 2020,0
1.732391357,9.154968262,-0.079971313,-0.053588867,0.069763184,-0.039123535,50.11901855,18.52416992,3.161621094,2.9449687,-1.384940624,-1.687794566,2.378410816,9.474817276,-0.861040056,-7.9476673,112.6057844,7.97E-05,1626437,Thu Mar 12 14:47:31 GMT+07:00 2020,0
1.904769897,9.135818481,-0.400787354,0.00340271,0.048446655,-0.021026611,49.81994629,18.37463379,2.561950684,2.939707994,-1.378173828,-1.703516603,2.372346163,9.476982117,-0.853914499,-7.9476673,112.6057844,7.97E-05,1626455,Thu Mar 12 14:47:31 GMT+07:00 2020,0
2.038848877,9.212432861,-0.290664673,-0.015762329,0.156570435,0.033843994,49.81994629,19.87457275,3.611755371,2.901356697,-1.35085988,-1.712405205,2.375193119,9.476938248,-0.846453488,-7.9476673,112.6057844,7.97E-05,1626474,Thu Mar 12 14:47:31 GMT+07:00 2020,0
